time,open,high,low,close,tick_volume,spread,real_volume
2025-07-22 22:11:00,1.17484,1.17484,1.17481,1.17481,10,2,0
2025-07-22 22:12:00,1.17482,1.17482,1.17482,1.17482,1,2,0
2025-07-22 22:13:00,1.17481,1.17481,1.17476,1.17476,10,2,0
2025-07-22 22:14:00,1.17476,1.17476,1.17474,1.17476,11,2,0
2025-07-22 22:15:00,1.17475,1.17478,1.1746699999999999,1.17468,11,2,0
2025-07-22 22:16:00,1.17472,1.17479,1.17472,1.17478,37,2,0
2025-07-22 22:17:00,1.17479,1.17482,1.17478,1.17479,10,2,0
2025-07-22 22:18:00,1.1748,1.17483,1.17479,1.17479,19,2,0
2025-07-22 22:19:00,1.1748,1.17486,1.1748,1.17485,13,2,0
2025-07-22 22:20:00,1.17486,1.17492,1.17486,1.17492,19,2,0
2025-07-22 22:21:00,1.17492,1.17492,1.17492,1.17492,1,2,0
2025-07-22 22:22:00,1.17492,1.17492,1.1749100000000001,1.1749100000000001,10,2,0
2025-07-22 22:23:00,1.1749100000000001,1.17498,1.1749100000000001,1.17496,24,2,0
2025-07-22 22:24:00,1.17496,1.17497,1.17496,1.17497,2,2,0
2025-07-22 22:25:00,1.17497,1.17499,1.17496,1.17499,18,2,0
2025-07-22 22:26:00,1.17499,1.17499,1.17498,1.17499,3,2,0
2025-07-22 22:27:00,1.17498,1.17499,1.17496,1.17496,5,2,0
2025-07-22 22:28:00,1.17496,1.17497,1.17496,1.17497,2,2,0
2025-07-22 22:29:00,1.17497,1.17497,1.17495,1.17495,5,2,0
2025-07-22 22:30:00,1.17495,1.17496,1.17479,1.17479,41,2,0
2025-07-22 22:31:00,1.17479,1.17482,1.17474,1.17477,34,2,0
2025-07-22 22:32:00,1.17476,1.17477,1.17466,1.17472,47,2,0
2025-07-22 22:33:00,1.17472,1.1748,1.17471,1.17479,16,2,0
2025-07-22 22:34:00,1.17479,1.17482,1.17477,1.17481,9,2,0
2025-07-22 22:35:00,1.17482,1.17484,1.17481,1.17482,8,2,0
2025-07-22 22:36:00,1.17482,1.17482,1.17477,1.17477,8,2,0
2025-07-22 22:37:00,1.17477,1.17484,1.17476,1.17484,10,2,0
2025-07-22 22:38:00,1.17483,1.1749100000000001,1.17482,1.1749,13,2,0
2025-07-22 22:39:00,1.1749,1.17497,1.17489,1.17497,8,2,0
2025-07-22 22:40:00,1.17497,1.17497,1.17496,1.17497,5,2,0
2025-07-22 22:41:00,1.17496,1.17497,1.17495,1.17497,8,2,0
2025-07-22 22:42:00,1.17497,1.17498,1.17497,1.17498,6,2,0
2025-07-22 22:43:00,1.17497,1.17498,1.17497,1.17497,5,2,0
2025-07-22 22:44:00,1.17497,1.17498,1.17497,1.17497,3,2,0
2025-07-22 22:45:00,1.17498,1.17499,1.17497,1.17498,7,2,0
2025-07-22 22:46:00,1.17498,1.17498,1.17497,1.17497,6,2,0
2025-07-22 22:47:00,1.17498,1.17499,1.17497,1.17499,18,2,0
2025-07-22 22:48:00,1.17499,1.175,1.17495,1.17497,26,2,0
2025-07-22 22:49:00,1.17497,1.17497,1.17495,1.17495,4,2,0
2025-07-22 22:51:00,1.17496,1.17499,1.17495,1.17497,28,2,0
2025-07-22 22:52:00,1.17497,1.17497,1.17487,1.17488,30,2,0
2025-07-22 22:53:00,1.17488,1.17489,1.17484,1.17486,20,2,0
2025-07-22 22:54:00,1.17486,1.17487,1.17485,1.17487,6,2,0
2025-07-22 22:55:00,1.17487,1.17487,1.17485,1.17485,7,2,0
2025-07-22 22:56:00,1.17485,1.17486,1.17484,1.17486,8,2,0
2025-07-22 22:57:00,1.17486,1.17488,1.17486,1.17488,3,2,0
2025-07-22 22:58:00,1.17487,1.17487,1.17485,1.17486,4,2,0
2025-07-22 22:59:00,1.17486,1.17486,1.17481,1.17481,10,2,0
2025-07-22 23:00:00,1.17482,1.17497,1.17477,1.17497,32,2,0
2025-07-22 23:01:00,1.17497,1.17497,1.17492,1.17494,11,2,0
2025-07-22 23:02:00,1.17494,1.175,1.17494,1.17498,17,2,0
2025-07-22 23:03:00,1.17497,1.17498,1.17494,1.17494,27,2,0
2025-07-22 23:04:00,1.17493,1.17496,1.17492,1.17495,12,2,0
2025-07-22 23:05:00,1.17495,1.17495,1.17492,1.17492,7,2,0
2025-07-22 23:06:00,1.17492,1.17496,1.17492,1.17496,7,2,0
2025-07-22 23:07:00,1.17496,1.17496,1.17495,1.17495,6,2,0
2025-07-22 23:08:00,1.17495,1.17495,1.17492,1.17492,4,2,0
2025-07-22 23:09:00,1.17492,1.17492,1.17489,1.1749,8,2,0
2025-07-22 23:10:00,1.17489,1.1749,1.17481,1.17485,24,2,0
2025-07-22 23:11:00,1.17485,1.1749100000000001,1.17485,1.1749,11,2,0
2025-07-22 23:12:00,1.1749,1.17492,1.1749,1.1749100000000001,4,2,0
2025-07-22 23:13:00,1.1749100000000001,1.1754,1.1749,1.17527,312,2,0
2025-07-22 23:14:00,1.17527,1.17557,1.17517,1.17557,228,2,0
2025-07-22 23:15:00,1.17556,1.17561,1.17544,1.1755200000000001,173,2,0
2025-07-22 23:16:00,1.17551,1.17556,1.17539,1.17547,111,2,0
2025-07-22 23:17:00,1.17547,1.17547,1.17522,1.17522,104,2,0
2025-07-22 23:18:00,1.17521,1.17531,1.17496,1.17496,118,2,0
2025-07-22 23:19:00,1.17496,1.17504,1.17485,1.17497,91,2,0
2025-07-22 23:20:00,1.17496,1.17498,1.17486,1.17486,36,2,0
2025-07-22 23:21:00,1.17486,1.17486,1.17462,1.17462,70,2,0
2025-07-22 23:22:00,1.17462,1.17465,1.17448,1.17448,69,2,0
2025-07-22 23:23:00,1.17448,1.1745,1.17435,1.17441,65,2,0
2025-07-22 23:24:00,1.1743999999999999,1.17447,1.17438,1.1743999999999999,60,2,0
2025-07-22 23:25:00,1.17441,1.17449,1.1743999999999999,1.17441,57,2,0
2025-07-22 23:26:00,1.17441,1.17443,1.17426,1.17428,58,2,0
2025-07-22 23:27:00,1.17429,1.17445,1.17429,1.17443,32,2,0
2025-07-22 23:28:00,1.17443,1.17443,1.17437,1.1743999999999999,23,2,0
2025-07-22 23:29:00,1.1743999999999999,1.17441,1.1743000000000001,1.17431,43,2,0
2025-07-22 23:30:00,1.17431,1.17435,1.17411,1.17416,69,2,0
2025-07-22 23:31:00,1.17416,1.17427,1.17415,1.17426,64,2,0
2025-07-22 23:32:00,1.17426,1.17427,1.17417,1.17422,36,2,0
2025-07-22 23:33:00,1.17423,1.17423,1.17415,1.17417,73,2,0
2025-07-22 23:34:00,1.17416,1.17417,1.17401,1.17405,87,2,0
2025-07-22 23:35:00,1.17405,1.17407,1.17394,1.17401,64,2,0
2025-07-22 23:36:00,1.174,1.17403,1.17391,1.17397,65,2,0
2025-07-22 23:37:00,1.1739600000000001,1.17397,1.17388,1.1739,46,2,0
2025-07-22 23:38:00,1.17389,1.1739600000000001,1.17389,1.17392,42,2,0
2025-07-22 23:39:00,1.17393,1.17397,1.1739,1.1739,18,2,0
2025-07-22 23:40:00,1.1739,1.17391,1.17384,1.17387,50,2,0
2025-07-22 23:41:00,1.17387,1.17392,1.17384,1.17391,39,2,0
2025-07-22 23:42:00,1.17391,1.1739600000000001,1.17385,1.17385,60,2,0
2025-07-22 23:43:00,1.17386,1.17389,1.17385,1.17386,23,2,0
2025-07-22 23:44:00,1.17386,1.17398,1.17386,1.17393,29,2,0
2025-07-22 23:45:00,1.17394,1.1739600000000001,1.17391,1.17393,35,2,0
2025-07-22 23:46:00,1.17393,1.1739600000000001,1.17386,1.17388,47,2,0
2025-07-22 23:47:00,1.17388,1.17388,1.17375,1.17381,64,2,0
2025-07-22 23:48:00,1.17382,1.17391,1.1738,1.17387,38,2,0
2025-07-22 23:49:00,1.17387,1.17387,1.17375,1.17375,34,2,0
2025-07-22 23:50:00,1.17376,1.1738,1.17374,1.17374,42,2,0
2025-07-22 23:51:00,1.17374,1.17386,1.1736,1.17385,61,2,0
2025-07-22 23:52:00,1.17385,1.17392,1.17383,1.1739,43,2,0
2025-07-22 23:53:00,1.1739,1.17393,1.17373,1.17374,41,2,0
2025-07-22 23:54:00,1.17375,1.17381,1.17372,1.17377,66,2,0
2025-07-22 23:55:00,1.17377,1.17382,1.1736900000000001,1.1738,89,2,0
2025-07-22 23:56:00,1.17381,1.17383,1.17373,1.17374,80,2,0
2025-07-22 23:57:00,1.17374,1.17386,1.1736900000000001,1.17382,63,2,0
2025-07-22 23:58:00,1.17382,1.17391,1.17382,1.17389,52,2,0
2025-07-22 23:59:00,1.17388,1.17388,1.17376,1.1738,75,2,0
2025-07-23 00:00:00,1.1738,1.17388,1.1737,1.17378,165,2,0
2025-07-23 00:01:00,1.17377,1.17387,1.17372,1.17383,88,2,0
2025-07-23 00:02:00,1.17382,1.17386,1.17368,1.1736900000000001,82,2,0
2025-07-23 00:03:00,1.17368,1.17382,1.17359,1.17382,121,2,0
2025-07-23 00:04:00,1.17382,1.17386,1.17375,1.17382,87,2,0
2025-07-23 00:05:00,1.17382,1.17386,1.17361,1.17376,87,2,0
2025-07-23 00:06:00,1.17376,1.17378,1.17365,1.17365,38,2,0
2025-07-23 00:07:00,1.17365,1.17367,1.17356,1.17356,55,2,0
2025-07-23 00:08:00,1.17357,1.17358,1.1734499999999999,1.17347,71,2,0
2025-07-23 00:09:00,1.17347,1.17362,1.17342,1.17347,84,2,0
2025-07-23 00:10:00,1.17347,1.17349,1.17343,1.17346,59,2,0
2025-07-23 00:11:00,1.17346,1.17347,1.1734,1.17341,48,2,0
2025-07-23 00:12:00,1.17341,1.17344,1.17337,1.17338,64,2,0
2025-07-23 00:13:00,1.17339,1.17346,1.17337,1.17342,93,2,0
2025-07-23 00:14:00,1.17342,1.17347,1.1733500000000001,1.17346,58,2,0
2025-07-23 00:15:00,1.17346,1.17412,1.17341,1.17392,276,2,0
2025-07-23 00:16:00,1.17392,1.17395,1.17371,1.17373,121,2,0
2025-07-23 00:17:00,1.17373,1.17381,1.17357,1.1737,132,2,0
2025-07-23 00:18:00,1.1737,1.17381,1.1737,1.17376,75,2,0
2025-07-23 00:19:00,1.17375,1.17382,1.1736900000000001,1.17372,103,2,0
2025-07-23 00:20:00,1.17371,1.17398,1.1737,1.1739600000000001,100,2,0
2025-07-23 00:21:00,1.1739600000000001,1.17401,1.17391,1.17393,145,2,0
2025-07-23 00:22:00,1.17393,1.17394,1.17377,1.17387,90,2,0
2025-07-23 00:23:00,1.17386,1.17391,1.17382,1.17384,80,2,0
2025-07-23 00:24:00,1.17385,1.17401,1.17385,1.17393,63,2,0
2025-07-23 00:25:00,1.17393,1.174,1.17388,1.17399,82,2,0
2025-07-23 00:26:00,1.17399,1.174,1.17394,1.1739600000000001,64,2,0
2025-07-23 00:27:00,1.1739600000000001,1.17429,1.17395,1.17413,103,2,0
2025-07-23 00:28:00,1.17413,1.17427,1.17413,1.17418,119,2,0
2025-07-23 00:29:00,1.17418,1.17432,1.17416,1.17427,109,2,0
2025-07-23 00:30:00,1.17427,1.17428,1.1740599999999999,1.17412,110,2,0
2025-07-23 00:31:00,1.17413,1.17431,1.17404,1.17405,95,2,0
2025-07-23 00:32:00,1.1740599999999999,1.17411,1.17404,1.17405,71,2,0
2025-07-23 00:33:00,1.17404,1.17405,1.17386,1.17387,41,2,0
2025-07-23 00:34:00,1.17386,1.174,1.17386,1.17389,106,2,0
2025-07-23 00:35:00,1.17389,1.17389,1.1736900000000001,1.17376,62,2,0
2025-07-23 00:36:00,1.17376,1.1738,1.17375,1.17377,34,2,0
2025-07-23 00:37:00,1.17378,1.17387,1.1736900000000001,1.17371,61,2,0
2025-07-23 00:38:00,1.17371,1.1739600000000001,1.17371,1.1739600000000001,50,2,0
2025-07-23 00:39:00,1.1739600000000001,1.17422,1.17392,1.17415,69,2,0
2025-07-23 00:40:00,1.17414,1.17418,1.17405,1.17417,69,2,0
2025-07-23 00:41:00,1.17416,1.17416,1.17403,1.17409,42,2,0
2025-07-23 00:42:00,1.17409,1.17414,1.17407,1.17411,28,2,0
2025-07-23 00:43:00,1.17411,1.17412,1.17399,1.174,66,2,0
2025-07-23 00:44:00,1.174,1.17408,1.17393,1.17402,62,2,0
2025-07-23 00:45:00,1.17402,1.1741,1.17397,1.17408,69,2,0
2025-07-23 00:46:00,1.17407,1.17413,1.1740599999999999,1.1740599999999999,57,2,0
2025-07-23 00:47:00,1.1740599999999999,1.17413,1.17403,1.17412,52,2,0
2025-07-23 00:48:00,1.17413,1.17417,1.17391,1.1740599999999999,84,2,0
2025-07-23 00:49:00,1.17405,1.17408,1.17402,1.17402,78,2,0
2025-07-23 00:50:00,1.17402,1.17416,1.17398,1.17409,82,2,0
2025-07-23 00:51:00,1.1741,1.17421,1.1741,1.17418,70,2,0
2025-07-23 00:52:00,1.17418,1.17427,1.17417,1.17426,57,2,0
2025-07-23 00:53:00,1.17425,1.17436,1.17425,1.17433,96,2,0
2025-07-23 00:54:00,1.17432,1.1746,1.17431,1.17443,214,2,0
2025-07-23 00:55:00,1.17443,1.17453,1.17422,1.17442,144,2,0
2025-07-23 00:56:00,1.17442,1.17448,1.17441,1.17446,86,2,0
2025-07-23 00:57:00,1.17446,1.1746699999999999,1.17445,1.17463,91,2,0
2025-07-23 00:58:00,1.17463,1.17475,1.17462,1.17474,75,2,0
2025-07-23 00:59:00,1.17473,1.17478,1.17469,1.17471,89,2,0
2025-07-23 01:00:00,1.17471,1.17486,1.17461,1.1747,178,2,0
2025-07-23 01:01:00,1.1747,1.17471,1.17458,1.1746699999999999,148,2,0
2025-07-23 01:02:00,1.17466,1.17477,1.17465,1.17466,126,2,0
2025-07-23 01:03:00,1.17466,1.17468,1.1745,1.17452,75,2,0
2025-07-23 01:04:00,1.17452,1.17458,1.17411,1.17411,102,2,0
2025-07-23 01:05:00,1.17411,1.17425,1.17411,1.17412,65,2,0
2025-07-23 01:06:00,1.17412,1.17423,1.1741,1.17411,74,2,0
2025-07-23 01:07:00,1.17411,1.17413,1.17382,1.17401,109,2,0
2025-07-23 01:08:00,1.174,1.17401,1.17372,1.17373,73,2,0
2025-07-23 01:09:00,1.17373,1.17392,1.17371,1.17386,111,2,0
2025-07-23 01:10:00,1.17386,1.1739,1.17385,1.17387,60,2,0
2025-07-23 01:11:00,1.17387,1.17395,1.17381,1.17392,44,2,0
2025-07-23 01:12:00,1.17393,1.17402,1.17392,1.17392,57,2,0
2025-07-23 01:13:00,1.17392,1.17395,1.17387,1.17389,37,2,0
2025-07-23 01:14:00,1.17388,1.17413,1.17388,1.17409,82,2,0
2025-07-23 01:15:00,1.17408,1.17413,1.17387,1.17387,66,2,0
2025-07-23 01:16:00,1.17388,1.17389,1.17381,1.17385,49,2,0
2025-07-23 01:17:00,1.17384,1.17401,1.17382,1.17394,38,2,0
2025-07-23 01:18:00,1.17393,1.17398,1.17385,1.17392,72,2,0
2025-07-23 01:19:00,1.17391,1.174,1.17391,1.17393,86,2,0
2025-07-23 01:20:00,1.17393,1.17408,1.17386,1.17407,90,2,0
2025-07-23 01:21:00,1.17408,1.17418,1.17397,1.17397,51,2,0
2025-07-23 01:22:00,1.17398,1.17402,1.17386,1.17397,61,2,0
2025-07-23 01:23:00,1.17397,1.17402,1.17393,1.17394,45,2,0
2025-07-23 01:24:00,1.17393,1.17401,1.17391,1.17393,70,2,0
2025-07-23 01:25:00,1.17393,1.1739600000000001,1.17383,1.17388,39,2,0
2025-07-23 01:26:00,1.17388,1.17404,1.17387,1.174,78,2,0
2025-07-23 01:27:00,1.17399,1.17403,1.1739,1.17401,60,2,0
2025-07-23 01:28:00,1.17401,1.1740599999999999,1.17392,1.17401,73,2,0
2025-07-23 01:29:00,1.17401,1.17404,1.1739,1.17392,51,2,0
2025-07-23 01:30:00,1.17392,1.17392,1.17377,1.1739,97,2,0
2025-07-23 01:31:00,1.17391,1.17403,1.17385,1.17388,109,2,0
2025-07-23 01:32:00,1.17388,1.1739,1.17374,1.1738,52,2,0
2025-07-23 01:33:00,1.1738,1.17388,1.1738,1.17385,46,2,0
2025-07-23 01:34:00,1.17385,1.17399,1.17385,1.17397,32,2,0
2025-07-23 01:35:00,1.17397,1.17405,1.1739600000000001,1.17402,49,2,0
2025-07-23 01:36:00,1.17401,1.17413,1.174,1.17412,51,2,0
2025-07-23 01:37:00,1.17412,1.17424,1.17397,1.17397,88,2,0
2025-07-23 01:38:00,1.17397,1.17397,1.17374,1.17377,52,2,0
2025-07-23 01:39:00,1.17377,1.17377,1.17367,1.17374,68,2,0
2025-07-23 01:40:00,1.17375,1.17377,1.1737,1.17372,46,2,0
2025-07-23 01:41:00,1.17372,1.17373,1.17351,1.17353,74,2,0
2025-07-23 01:42:00,1.17352,1.17353,1.17342,1.17347,48,2,0
2025-07-23 01:43:00,1.17347,1.17347,1.17338,1.1734,62,2,0
2025-07-23 01:44:00,1.1734,1.17346,1.17321,1.17339,126,2,0
2025-07-23 01:45:00,1.17338,1.17339,1.1732,1.17322,69,2,0
2025-07-23 01:46:00,1.17322,1.17332,1.1731,1.17311,119,2,0
2025-07-23 01:47:00,1.1731,1.17316,1.17305,1.17312,97,2,0
2025-07-23 01:48:00,1.17312,1.17332,1.17312,1.17329,113,2,0
2025-07-23 01:49:00,1.17329,1.17338,1.17323,1.17333,59,2,0
2025-07-23 01:50:00,1.17332,1.17346,1.17325,1.17342,56,2,0
2025-07-23 01:51:00,1.17342,1.17354,1.17338,1.17352,73,2,0
2025-07-23 01:52:00,1.17352,1.17367,1.17346,1.17364,98,2,0
2025-07-23 01:53:00,1.17364,1.17378,1.17357,1.17373,93,2,0
2025-07-23 01:54:00,1.17372,1.17383,1.17367,1.17382,91,2,0
2025-07-23 01:55:00,1.17382,1.17391,1.17367,1.1736900000000001,92,2,0
2025-07-23 01:56:00,1.1736900000000001,1.17375,1.17367,1.17367,28,2,0
2025-07-23 01:57:00,1.17368,1.17376,1.17361,1.17361,45,2,0
2025-07-23 01:58:00,1.17361,1.17364,1.17356,1.17358,79,2,0
2025-07-23 01:59:00,1.17358,1.1737,1.17358,1.1737,86,2,0
2025-07-23 02:00:00,1.1737,1.17393,1.1737,1.1739,44,2,0
2025-07-23 02:01:00,1.1739,1.17398,1.17384,1.17392,44,2,0
2025-07-23 02:02:00,1.17392,1.17402,1.17392,1.17395,63,2,0
2025-07-23 02:03:00,1.17395,1.17395,1.17391,1.17392,15,2,0
2025-07-23 02:04:00,1.17392,1.17407,1.17392,1.17402,64,2,0
2025-07-23 02:05:00,1.17402,1.17409,1.174,1.17407,46,2,0
2025-07-23 02:06:00,1.17407,1.17407,1.17393,1.17401,52,2,0
2025-07-23 02:07:00,1.17401,1.17403,1.1739,1.17392,57,2,0
2025-07-23 02:08:00,1.17391,1.17392,1.17384,1.17391,49,2,0
2025-07-23 02:09:00,1.17391,1.17392,1.17384,1.17391,38,2,0
2025-07-23 02:10:00,1.17391,1.17395,1.17383,1.17395,50,2,0
2025-07-23 02:11:00,1.17395,1.17399,1.17393,1.17394,29,2,0
2025-07-23 02:12:00,1.17394,1.17407,1.17394,1.1740599999999999,36,2,0
2025-07-23 02:13:00,1.1740599999999999,1.1740599999999999,1.1739600000000001,1.174,39,2,0
2025-07-23 02:14:00,1.17401,1.17403,1.17391,1.17392,41,2,0
2025-07-23 02:15:00,1.17392,1.17398,1.17384,1.1739600000000001,40,2,0
2025-07-23 02:16:00,1.17397,1.1740599999999999,1.17394,1.17405,33,2,0
2025-07-23 02:17:00,1.17404,1.17419,1.17402,1.17417,69,2,0
2025-07-23 02:18:00,1.17418,1.17418,1.17377,1.17398,214,2,0
2025-07-23 02:19:00,1.17398,1.17407,1.1738,1.17385,124,2,0
2025-07-23 02:20:00,1.17385,1.17401,1.1737,1.17382,189,2,0
2025-07-23 02:21:00,1.17382,1.17398,1.17368,1.17391,294,2,0
2025-07-23 02:22:00,1.17392,1.17394,1.17374,1.17377,122,2,0
2025-07-23 02:23:00,1.17377,1.17394,1.17373,1.17393,117,2,0
2025-07-23 02:24:00,1.17392,1.17392,1.1738,1.17382,80,2,0
2025-07-23 02:25:00,1.17382,1.17393,1.17367,1.17391,132,2,0
2025-07-23 02:26:00,1.17392,1.17394,1.17375,1.17376,82,2,0
2025-07-23 02:27:00,1.17376,1.17391,1.17373,1.17374,88,2,0
2025-07-23 02:28:00,1.1737,1.17379,1.17368,1.1737,89,2,0
2025-07-23 02:29:00,1.1737,1.17382,1.17364,1.17366,127,2,0
2025-07-23 02:30:00,1.17366,1.17373,1.17355,1.17368,114,2,0
2025-07-23 02:31:00,1.17367,1.17368,1.17349,1.17352,132,2,0
2025-07-23 02:32:00,1.17351,1.17352,1.17341,1.17343,114,2,0
2025-07-23 02:33:00,1.17343,1.17348,1.1734,1.17341,58,2,0
2025-07-23 02:34:00,1.17341,1.17341,1.17328,1.17337,64,2,0
2025-07-23 02:35:00,1.17337,1.17344,1.17333,1.17343,68,2,0
2025-07-23 02:36:00,1.17343,1.17365,1.17343,1.17365,70,2,0
2025-07-23 02:37:00,1.17364,1.17368,1.17354,1.17356,60,2,0
2025-07-23 02:38:00,1.17356,1.17363,1.1735,1.17351,51,2,0
2025-07-23 02:39:00,1.17351,1.17353,1.17347,1.17349,55,2,0
2025-07-23 02:40:00,1.17349,1.1737,1.17349,1.1737,59,2,0
2025-07-23 02:41:00,1.1737,1.17371,1.17364,1.1736900000000001,65,2,0
2025-07-23 02:42:00,1.1736900000000001,1.1738,1.17368,1.17378,42,2,0
2025-07-23 02:43:00,1.17378,1.17378,1.17359,1.17363,48,2,0
2025-07-23 02:44:00,1.17363,1.1737,1.17362,1.17368,44,2,0
2025-07-23 02:45:00,1.17367,1.17374,1.17365,1.17374,46,2,0
2025-07-23 02:46:00,1.17374,1.17378,1.17371,1.17377,44,2,0
2025-07-23 02:47:00,1.17377,1.17378,1.17368,1.17372,28,2,0
2025-07-23 02:48:00,1.17371,1.17377,1.1736900000000001,1.17373,36,2,0
2025-07-23 02:49:00,1.17373,1.17377,1.17352,1.17353,78,2,0
2025-07-23 02:50:00,1.17353,1.17354,1.17343,1.1735,52,2,0
2025-07-23 02:51:00,1.17351,1.17351,1.17343,1.17343,38,2,0
2025-07-23 02:52:00,1.17342,1.17348,1.17334,1.17338,53,2,0
2025-07-23 02:53:00,1.17338,1.17339,1.17333,1.17338,35,2,0
2025-07-23 02:54:00,1.17338,1.17343,1.17338,1.1734,30,2,0
2025-07-23 02:55:00,1.17341,1.17341,1.17331,1.17332,40,2,0
2025-07-23 02:56:00,1.17332,1.17348,1.17331,1.17346,48,2,0
2025-07-23 02:57:00,1.17346,1.17347,1.1733500000000001,1.17343,50,2,0
2025-07-23 02:58:00,1.17343,1.17354,1.17343,1.17353,49,2,0
2025-07-23 02:59:00,1.17353,1.17354,1.17347,1.17348,25,2,0
2025-07-23 03:00:00,1.17348,1.17356,1.1734499999999999,1.17348,64,2,0
2025-07-23 03:01:00,1.17348,1.17349,1.17343,1.17346,24,2,0
2025-07-23 03:02:00,1.17346,1.17368,1.1734,1.17368,57,2,0
2025-07-23 03:03:00,1.17368,1.17368,1.17362,1.17363,28,2,0
2025-07-23 03:04:00,1.17362,1.17372,1.17362,1.17365,46,2,0
2025-07-23 03:05:00,1.17365,1.17379,1.17365,1.17374,49,2,0
2025-07-23 03:06:00,1.17373,1.17384,1.17373,1.17377,29,2,0
2025-07-23 03:07:00,1.17377,1.17377,1.17365,1.17372,32,2,0
2025-07-23 03:08:00,1.17371,1.17373,1.17362,1.17363,46,2,0
2025-07-23 03:09:00,1.17363,1.17367,1.17352,1.17366,49,2,0
2025-07-23 03:10:00,1.17366,1.17373,1.17361,1.17363,23,2,0
2025-07-23 03:11:00,1.17362,1.17365,1.17356,1.17356,43,2,0
2025-07-23 03:12:00,1.17357,1.17362,1.17353,1.17357,28,2,0
2025-07-23 03:13:00,1.17357,1.17365,1.17357,1.17365,23,2,0
2025-07-23 03:14:00,1.17364,1.17383,1.17363,1.17376,35,2,0
2025-07-23 03:15:00,1.17376,1.17383,1.17375,1.17378,44,2,0
2025-07-23 03:16:00,1.17378,1.17391,1.17377,1.17386,60,2,0
2025-07-23 03:17:00,1.17386,1.17394,1.17386,1.1739,23,2,0
2025-07-23 03:18:00,1.1739,1.17393,1.17389,1.1739,38,2,0
2025-07-23 03:19:00,1.1739,1.17397,1.17385,1.1739600000000001,65,2,0
2025-07-23 03:20:00,1.1739600000000001,1.17398,1.17393,1.17397,22,2,0
2025-07-23 03:21:00,1.17398,1.17401,1.17397,1.17397,57,2,0
2025-07-23 03:22:00,1.17397,1.17417,1.17391,1.17413,61,2,0
2025-07-23 03:23:00,1.17413,1.17416,1.17404,1.17408,59,2,0
2025-07-23 03:24:00,1.17407,1.17415,1.17402,1.17412,55,2,0
2025-07-23 03:25:00,1.17412,1.17415,1.17408,1.17409,22,2,0
2025-07-23 03:26:00,1.17409,1.17415,1.17409,1.17414,16,2,0
2025-07-23 03:27:00,1.17415,1.17419,1.17411,1.17419,52,2,0
2025-07-23 03:28:00,1.17419,1.17428,1.17418,1.17423,40,2,0
2025-07-23 03:29:00,1.17423,1.17447,1.17423,1.17441,57,2,0
2025-07-23 03:30:00,1.17441,1.17461,1.17441,1.17458,65,2,0
2025-07-23 03:31:00,1.17458,1.17459,1.17451,1.17454,62,2,0
2025-07-23 03:32:00,1.17454,1.17454,1.17438,1.17439,36,2,0
2025-07-23 03:33:00,1.17439,1.17443,1.1743000000000001,1.17431,48,2,0
2025-07-23 03:34:00,1.17431,1.1745,1.17431,1.1745,59,2,0
2025-07-23 03:35:00,1.1745,1.17458,1.17448,1.17451,82,2,0
2025-07-23 03:36:00,1.1745,1.17455,1.17442,1.17454,48,2,0
2025-07-23 03:37:00,1.17454,1.17454,1.17434,1.17441,56,2,0
2025-07-23 03:38:00,1.17441,1.17442,1.17429,1.1743000000000001,56,2,0
2025-07-23 03:39:00,1.1743000000000001,1.17448,1.17429,1.17447,30,2,0
2025-07-23 03:40:00,1.17447,1.17456,1.17447,1.17447,53,2,0
2025-07-23 03:41:00,1.17447,1.17455,1.17447,1.17448,61,2,0
2025-07-23 03:42:00,1.17448,1.17454,1.17448,1.17451,59,2,0
2025-07-23 03:43:00,1.17451,1.17456,1.17446,1.17452,69,2,0
2025-07-23 03:44:00,1.17452,1.1745700000000001,1.17446,1.17446,35,2,0
2025-07-23 03:45:00,1.17447,1.17456,1.17447,1.17452,44,2,0
2025-07-23 03:46:00,1.17452,1.17455,1.17444,1.17444,23,2,0
2025-07-23 03:47:00,1.17444,1.17447,1.17433,1.17439,52,2,0
2025-07-23 03:48:00,1.17439,1.17444,1.17436,1.17436,19,2,0
2025-07-23 03:49:00,1.17436,1.17437,1.17431,1.17433,26,2,0
2025-07-23 03:50:00,1.17433,1.17434,1.17431,1.17432,34,2,0
2025-07-23 03:51:00,1.17432,1.17432,1.1743000000000001,1.17431,9,2,0
2025-07-23 03:52:00,1.17431,1.17431,1.17407,1.17408,60,2,0
2025-07-23 03:53:00,1.17407,1.17415,1.1740599999999999,1.17412,31,2,0
2025-07-23 03:54:00,1.17412,1.17417,1.17398,1.17402,61,2,0
2025-07-23 03:55:00,1.17402,1.17402,1.17382,1.17384,98,2,0
2025-07-23 03:56:00,1.17384,1.17394,1.17382,1.17389,72,2,0
2025-07-23 03:57:00,1.17389,1.17389,1.17383,1.17384,33,2,0
2025-07-23 03:58:00,1.17384,1.17393,1.17384,1.17389,57,2,0
2025-07-23 03:59:00,1.17389,1.17392,1.17387,1.17391,51,2,0
2025-07-23 04:00:00,1.17391,1.17398,1.17381,1.17381,76,2,0
2025-07-23 04:01:00,1.17381,1.17383,1.17378,1.17382,26,2,0
2025-07-23 04:02:00,1.17382,1.17387,1.17366,1.17366,50,2,0
